1.6919,1.3158,-28,-2,-108.78,-410.42,2.9464,0.6503,3.6629,-14.577,-31.835,-1,-20.354,-36.936,-4.54,-7.38,-22.955,-7.81,1.4152,7,1
2.0102,0.9265,-9,11.4,31.41,307.62,4.254,1.4824,3.7006,-12.117,-12.171,0,-2.2917,-1.7822,13.8,41.645,3.93,5.99,-0.103,8,1
1.767,1.7616,-32,0.2,-109.34,-791.32,4.6278,-0.699,2.0168,-12.48,-35.041,-1,-21.128,-30.952,-0.4,-15.235,-31.52,-8.1,0.5503,13,1
1.551,1.8294,-29,-5.2,-114.51,-571.99,2.1238,-0.6449,2.829,6.7126,-28.847,4,-25.131,-13.335,-6.6,-10.195,-13.295,8.1,2.4072,17,1
1.1892,1.4875,-31,-5.1,-124.1,-937.63,2.1206,-4.6233,1.3795,-30.733,-45.977,-1,-20.748,-41.89,-0.98,-34.84,-28.81,-26.13,-0.2798,24,1
2.2685,0.77,-26,-5,-63.74,-619.41,3.79,1.4824,2.6626,-11.553,-10.084,-1,-23.293,-24.595,5.06,1.81,-6.8,-2.74,1.4367,2,1
0.2237,0.9869,-29,-10.7,-121.48,-808.64,4.7705,1.111,2.9285,-30.601,-35.912,0,-17.091,-18.228,-2.08,-3.93,-27.4,-0.08,0.8896,14,1
2.8998,1.5298,-30,-3.3,-85.21,-398.17,4.1632,0.84,4.4599,-11.25,-17.656,0,-23.403,-53.189,1.82,10.355,-19.995,-10.94,6.8789,-8,1
1.0265,1.0798,-32,-21.3,-119.64,-543.85,3.1997,1.4824,2.3953,-40.998,-32.14,-1,-21.493,-19.26,-1.64,-7.48,-25.05,-10.17,-0.2587,28,1
2.1613,0.5332,-28,0.5,-88.97,-538.9,4.9259,1.0714,2.6219,-17.895,-19.907,-1,-20.013,-27.818,0.66,-2.765,-23.87,14.55,2.5239,-7,1
3.0368,0.6298,-26,10.5,-27.38,15.877,8.4802,1.4824,4.1161,-24.344,-4.3,-1,-5.45,16.985,15,15.285,1.015,4.64,2.0855,16,1
1.4274,1.0721,-33,-8,-119.91,-1302.7,2.5754,-7.556,0.3635,-40.85,-45.492,-1,-25.028,-44.379,-5.12,-37.56,-39.67,-13.05,-0.5152,27,1
5.8214,1.0648,-21,1.8,-46.68,-10.405,3.7387,1.4824,3.4037,-23.18,-8.5198,-1,-12.282,-9.6866,-3.3,15.855,8.42,3.76,2.6556,0,1
1.7477,0.9459,-27,-4.8,-85.3,-605.05,2.1171,1.4824,2.4717,-25.049,-26.628,0,-24.2,-24.035,3.32,-8.085,-18.03,5.72,4.0421,6,1
-0.5904,0.7355,-31,-0.1,-107.98,-743.46,4.7721,1.2383,4.4144,-14.743,-16.178,-1,-29.377,-8.7546,-1.76,2.65,-15.89,21.11,2.686,11,1
1.1094,1.3512,-27,-5.9,-97.98,-888.82,4.7719,-0.8833,7.0048,-41.996,-25.473,0,-17.197,-31.864,2.96,-12.92,-21.625,-4.66,4.1161,14,1
-1.4081,1.8088,-31,-9.3,-136.74,-1328.7,1.1313,0.0424,-4.1399,-32.274,-52.24,-2,-27.806,-12.526,-3.62,-15.85,-45.155,-2.67,-0.0026,30,1
0.7293,0.5405,-28,-7.6,-81.77,-570.7,5.5366,1.4824,4.0616,-11.9,-20.125,3,-23.156,-21.122,11.36,-17.02,-16.08,-2.51,5.5851,-2,1
-0.7754,0.5601,-34,-9.8,-117.32,-1105,0.4056,-5.0222,0.3895,-28.341,-48.514,-1,-25.125,-62.366,-9.16,-30.78,-47.505,-15.25,2.4776,21,1
-0.2105,1.6703,-33,-7.4,-135.79,-1423.7,0.7714,-9.5638,5.6773,-27.594,-45.88,-1,-31.773,-64.013,-7.58,-44.365,-40.595,-7.96,1.8587,27,1
2.6412,1.3082,-27,-7.5,-106.32,-1008.6,4.7201,-3.3392,6.7248,-36.656,-28.285,-2,-24.145,-31.428,-1.5,-14.775,-19.605,0.67,4.21,14,1
4.0957,1.4835,-26,5.8,-56.66,-382.95,8.1737,1.4824,6.6937,-4.2562,-6.2702,-1,-19.871,-16.732,7.82,11.175,-14.75,8.57,5.1382,5,1
1.1327,0.9298,-29,-11.2,-116.51,-895.19,3.4036,-5.2886,3.2774,-44.043,-39.608,0,-26.967,-98.514,-2.22,-30.535,-26.78,-4.39,2.7196,19,1
-1.8729,1.4669,-32,-9.6,-123.99,-828.43,1.4457,-9.1087,9.1194,-30.097,-53.202,-1,-27.773,-61.225,-5.42,-25.325,-35.38,-10.3,2.226,26,1
0.4044,1.1556,-30,-13.3,-128.14,-1136.8,3.1815,-7.5685,5.5724,-42.201,-50.893,-3,-24.384,-47.486,-6.3,-30.69,-49.835,2.77,1.1502,24,1
-0.7448,0.639,-33,-4.3,-121.87,-1240.2,2.574,-11.96,-1.4605,-23.163,-41.738,0,-26.078,-65.459,-3.46,-43.665,-47.125,0.36,1.5793,11,1
0.8023,0.7808,-27,1.3,-58.93,-554.54,6.9034,0.8395,4.1663,-28.704,-10.313,0,-27.7,-9.6657,9.48,-4.52,-23.025,14.76,3.9873,4,1
1.7673,1.2156,-30,-8,-120.83,-828.32,1.9061,-7.8605,2.0124,-39.116,-38.007,0,-27.648,-50.603,-12.5,-25.8,-38.415,-0.7,3.2387,17,1
1.8988,0.9923,-24,11.8,-29.83,68.383,9.0191,1.4824,4.0301,3.447,-12.037,1,-18.561,6.9544,8.08,27.805,-11.1,11.61,4.8154,19,1
2.5278,0.9518,-35,-16.5,-143.58,-1526.7,2.5784,-6.7533,3.0118,-46.435,-42.643,-2,-25.39,-59.556,-10,-33.85,-47.035,-9.88,-0.3707,19,1
-0.1486,1.5804,-31,-24.6,-137.64,-1385.6,1.4369,-13.38,-0.7922,-43.76,-46.007,0,-27.112,-108.33,-3.48,-42.39,-45.9,11.64,-0.6424,25,1
1.8747,0.7732,-29,-4.7,-111.78,-731.43,0.4383,-4.6686,0.5309,-38.068,-41.171,0,-26.088,-62.651,4.22,-20.92,-37.825,2.34,5.3384,8,1
-0.7288,0.5658,-34,6.1,-50.14,-559.67,7.7317,0.0739,9.185,-23.551,-19.874,-1,-23.339,-23.293,5.48,-2.755,-28.885,7.14,6.5603,1,1
1.8889,1.7853,-28,-0.6,-92.47,-719.45,6.9754,-3.2211,5.7815,-23.144,-31.56,0,-26.266,-35.783,-4.64,-44.71,-33.765,-2.62,3.5151,-1,1
-0.4634,1.702,-35,-10.4,-134.3,-1425,-0.2107,-10.059,2.4035,-42.458,-43.847,-1,-29.443,-101.57,-15.32,-45.225,-51.025,-15.79,1.6386,34,1
2.1242,1.0001,-27,-1.5,-85.01,-753.81,5.8026,0.4733,7.3244,-28.602,-22.096,-1,-25.72,-5.058,1.96,-2.715,-36.435,6.23,4.0664,4,1
1.4795,1.0827,-35,-1.8,-99.92,-933.37,7.8499,-5.3575,11.946,-44.906,-33.511,-1,-19.525,-48.865,6.06,-21.995,-52.43,-12.98,2.7514,0,1
6.6792,1.5586,-18,24.4,47.45,294.14,12.673,1.4824,11.429,-20.877,9.784,-2,-10.555,-1.3516,16.88,22.02,-1.52,14.92,5.8887,36,1
0.7271,1.8087,-28,-17.5,-92.5,-1086.1,5.891,-3.8282,7.6656,-26.982,-29.891,-2,-28.352,-36.085,0.58,-25.95,-36.68,17.58,2.7478,11,1
1.1457,0.8567,-26,-1.5,-57.65,-555.82,10.479,1.1197,8.3506,-45.787,-37.372,0,-28.038,-52.145,13.92,-13.785,-33.635,6.24,6.8386,3,1
1.4868,0.9839,-33,-1.6,-107.99,-1042.5,2.3237,-5.4779,5.3942,-14.712,-44.346,-2,-30.145,-59.196,-3.46,-17.68,-40.37,1.35,-0.6132,14,1
0.8029,1.1035,-30,-6.7,-101.64,-918.66,4.027,-1.158,7.6844,-46.593,-45.14,1,-27.638,-12.601,-1.1,-18.535,-30.51,14.92,1.0225,13,1
2.342,1.0229,-32,-1.6,-109.54,-1264.5,2.6851,-5.5045,-4.5807,5.7372,-46.83,0,-31.301,-84.268,-5.6,-19.8,-37.915,-0.79,5.9669,11,1
0.557,1.0901,-32,2.9,-65.78,-1081.8,6.9827,-0.4817,5.9995,-22.942,-18.959,-1,-27.982,-32.152,0.86,-18.485,-20.91,9.11,6.358,-5,1
2.3725,0.6815,-27,1.4,-32.66,-196.56,7.1425,1.4824,8.2841,-29.82,-11.941,0,-16.623,-18.784,-4.02,-0.14,-8.655,15.44,7.1684,12,1
1.5147,1.5999,-30,9.5,-48.64,-552.72,6.8646,-2.7514,9.765,-32.567,-26.009,-1,-21.244,-42.178,-4.38,-14.655,-35.8,-8.5,3.5578,-3,1
-0.3317,1.3802,-34,-13.7,-127.13,-1367.6,6.5921,-8.1414,5.5851,-39.116,-57.594,-1,-28.082,-71.284,-10,-31.655,-50.68,-5.12,1.2048,39,1
-1.1641,0.8713,-32,-3.2,-63.59,-1134.5,6.1865,-2.5577,5.6085,-15.589,-22.17,-1,-26.895,-26.581,2.8,-10.06,-35.125,10.55,3.3264,-2,1
0.7435,0.9711,-31,-9.5,-105.94,-1363.1,7.3929,-2.7787,10.949,-17.678,-37.544,-1,-33.17,-40.01,-1.44,-2.715,-35.09,19.15,2.1455,1,1
-0.354,0.8922,-29,-10.1,-112.32,-1702.2,4.7436,-7.0694,3.5218,-37.496,-33.784,-2,-31.103,-59.42,1.56,-26.665,-33.93,11.7,-0.5818,28,1
-0.7507,0.8277,-35,-9.5,-115.37,-2026,3.3396,-10.648,6.6851,-59.804,-65.411,-2,-33.355,-86.011,-14.72,-57.215,-61.76,11.78,0.2116,21,1
2.0767,2.2372,-25,-16,-93.8,-1335,4.112,-4.4091,10.225,-36.891,-17.321,-1,-23.103,-39.24,-2.02,-30.985,-33.34,-7.69,2.8241,8,1
0.93,0.8774,-32,-11.5,-95.16,-1282.4,10.835,-2.6252,13.781,-46.452,-26.944,-1,-31.499,-72.292,-1.74,-35.625,-46.92,5.16,2.7656,2,1
2.3413,1.0068,-29,5.2,-34.87,-756.01,9.8173,0.1274,12.582,-5.7984,-14.04,-1,-28.321,-13.525,-6.98,-11.885,-30.555,14.51,3.1936,1,1
5.3116,1.3186,-30,-20.5,-137.94,-2255.3,2.3667,-4.8903,5.9422,-41.092,-40.092,-1,-33.87,-28.549,-6.8,-52.645,-43.645,25.56,1.1832,38,1
0.2762,0.4498,-33,-14.5,-108.06,-1848.7,3.3279,-4.7404,8.3787,-69.738,-45.989,-2,-20.988,-87.26,5.26,-41.045,-46.53,2.92,0.2006,17,1
2.6989,0.598,-31,4.7,-53.9,-1143.3,6.2035,1.4824,7.8174,-26.478,-22.425,1,-30.92,-32.458,-3.9,2.93,-15.52,15.57,4.1657,-5,1
0.9696,1.2823,-33,-7.7,-107.83,-1569.3,9.468,-5.1437,11.161,-42.573,-10.107,-1,-35.1,-30.826,-5.34,-31.455,-39.03,20.58,2.4094,-2,1
0.3947,1.4294,-32,6.7,-43.7,-495.1,8.6997,-1.4369,9.1656,-48.46,-23.065,-1,-22.626,-51.051,2.96,-13.63,-22.115,12.86,4.1136,1,1
1.4745,0.9255,-28,10.5,-30.65,-628.39,7.4349,0.9744,9.656,-20.707,8.5243,-2,-23.716,-39.216,-1.58,1.905,-34.86,-3.28,8.4669,9,1
6.5909,1.0706,-15,13.9,38.43,406.26,14.123,1.4824,14.326,-17.738,8.3534,-1,-15.374,14.628,6.96,33.225,1.11,38.47,1.2805,33,1
3.1645,0.9853,-28,7.7,-44.74,-458.45,8.047,-0.5928,7.6404,-14.249,-8.9547,-1,-25.917,-17.516,9.1,-17.57,-25.01,6.23,5.9053,5,1
4.1646,1.5478,-28,14.8,-1.52,-191.59,10.129,0.0783,9.7184,-26.732,-11.686,-1,-24.681,11.492,5.12,31.78,-10.33,25.58,3.6181,22,1
-0.7488,0.5892,-35,-12.2,-127.87,-1476.8,1.4949,-11.7,4.3948,-55.538,-51.471,-1,-27.584,-90.863,-8.06,-36.26,-47.28,1.62,1.1274,20,1
0.8797,0.5325,-27,16.9,3.3499,-211.69,12.484,-1.3141,10.333,-35.416,-21.007,0,-21.699,-49.996,-2.66,2.625,-27.605,17.69,8.3558,25,1
-0.8361,0.5906,-35,-9.9,-123.2,-1535.6,1.7498,-9.412,4.8324,-61.991,-45.081,-1,-28.325,-85.874,-10.38,-36.53,-51.315,-4.12,1.5208,28,1
2.2084,1.0435,-28,9.6,-31.91,-411.89,8.2212,-2.486,10.06,-12.099,-19.974,-2,-26.485,-65.628,6.5,-4.76,-28.235,15.52,8.6732,8,1
4.4148,0.9991,-30,3.7,-68.87,-1206.7,3.3586,0.7431,3.2636,-16.368,-31.475,1,-21.433,-48.328,9.7,-7.86,-22.505,9.06,4.0807,0,1
1.1833,0.401,-25,16.8,24.4,444.6,10.713,1.4824,12.088,-8.3029,5.3729,-1,-4.8259,29.083,1.28,29.155,4.84,20.41,6.6255,28,1
2.8325,0.6072,-24,17.8,26.19,235.89,12.449,1.4824,14.83,-14.069,10.695,0,-5.7681,-16.605,7.66,50.47,12.925,17.65,5.8149,26,1
2.1059,0.2309,-30,7.2,-40.71,-417.97,9.3074,-0.3312,10.429,7.6752,1.0851,-3,-27.719,-22.086,2.32,9.235,-31.065,6.76,9.4235,13,1
1.8566,0.3374,-27,5.4,-16.23,-946.91,9.1611,1.4824,9.56,6.0396,2.6666,-3,-29.97,-26.677,-2.38,22.625,-18.295,10.87,7.0294,23,1
0.7492,1.4426,-30,-10.9,-97.48,-2006.9,0.7693,-4.5122,-1.5852,-48.659,-45.775,-2,-31.422,-80.639,-4.92,-31.105,-42.985,16.99,2.5741,29,1
2.5505,1.3358,-27,23.7,36.96,195.31,11.654,1.4824,13.852,0.4488,-1.2445,0,-12.339,-24.181,14.58,30.105,2.41,4.32,9.5225,43,1
3.4356,0.6422,-28,-2.1,-68.77,-1102.9,6.087,-1.174,9.7045,-35.508,-15.079,-2,-20.445,-53.995,-4.22,-9.68,-29.775,20.45,1.1753,1,1
3.4862,0.1746,-8,-12.6,-48.05,-74.518,-5.3072,0,-0.6322,14.706,4.6319,-1,-5.1945,-10.268,-13.8,-18.11,-2.625,-9.7,0.0399,-11,0
-0.3676,-0.2173,-10,-6.8,-32.34,-0.9819,0.9052,0,0.0838,-14.582,-12.115,-1,-4.8052,-17.971,-2.6,-8.675,3.08,2.72,0.9096,2,0
-2.9725,-0.1864,-10,3.5,-18.06,-201.27,-0.2041,-0.7718,-6.5644,-3.6292,6.236,0,-0.9567,-19.365,1.22,-21.67,-2.095,-10.77,3.2386,-3,0
-1.0782,-0.9211,-15,9.9,-32.5,66.893,-2.0621,0.4656,-5.0036,4.7368,-12.816,-1,-6.9044,-25.562,-4.96,-4.01,-5.72,3.34,-1.2652,1,0
-1.0909,-0.5715,5,-7.3,8.91,-68.128,-0.165,0,-0.6685,2.8252,0.7556,0,5.4677,-0.7137,-0.36,27.4,6.28,-4.9,-1.731,2,0
-3.4605,0.0551,1,1.6,12.94,24.999,0.3024,-1.5268,0.1074,-6.5458,-2.9034,0,6.3289,-21.293,-3.62,-9.2,-6.58,15.09,-2.2107,0,0
-1.8749,-0.3781,2,5.8,-8.01,160.89,1.9987,0.3556,2.7987,12.732,29.8,0,0.397,14.937,-1.98,12.97,-5.265,-1.96,-0.9508,-10,0
-0.4351,-0.0218,-1,-10.2,-36.79,42.771,-0.9073,-0.7847,2.7743,7.0714,-21.042,1,3.2896,-17.397,4.68,5.12,4.69,23.36,-0.3484,0,0
-4.1842,-0.3557,0,7.1,13.91,0.4993,1.0964,0,-2.3262,16.272,22.181,0,-12.091,20.232,-14.28,-41.79,-11.95,0.99,0.3486,10,0
-0.6262,-0.4288,-12,-1,-61.44,-257.57,-2.1255,-1.3316,-2.6457,-31.412,-46.956,1,17.18,-15.719,-13.9,-11.3,-5.865,-17.93,-1.6324,-6,0
-1.332,-0.5399,6,-11.5,-7.1,-41.538,-0.4827,0.1494,2.6331,13.711,-20.669,1,-2.307,-16.457,-5.3,-21.65,3.57,6.82,-1.4101,-6,0
-1.6958,-0.7626,-2,-1.3,7.44,-55.053,-3.5045,0,-1.0209,15.674,-1.2966,-1,16.86,-31.013,0.6,4.605,5.545,-5.47,0.8982,-5,0
-0.0787,0.2757,13,1,4.27,343.25,-2.0803,0,-2.8537,8.62,3.7163,1,12.388,-14.062,4.04,-13.77,7.14,2.75,-3.134,-8,0
0.1416,-0.4767,7,1.4,-23.78,-112.34,-3.1565,-0.8596,-1.7805,-3.6153,14.877,0,11.929,14.547,13.26,-14.61,-11.225,-7.78,1.0172,1,0
-0.3773,-0.4136,14,20.9,102.66,743.85,2.0291,1.5559,3.7556,5.213,4.6018,1,19.047,19.608,19.04,20.73,21.65,-1.32,-0.4022,-19,0
2.0531,0.0385,7,-6.2,63.11,394.38,4.4831,2.885,0.4374,0.2749,15.546,1,9.1675,27.094,1.68,23.215,18.04,10.11,-0.2161,-28,0
-3.8506,-0.7662,-2,3,20.07,-10.245,-2.0804,0,-4.5403,-7.8082,-9.865,0,-8.182,0.9211,-8.46,-20.57,-9.3,-0.17,-0.8073,9,0
1.4175,-0.4121,13,17.9,117.4,152.96,3.5837,0,-0.4375,16.048,38.233,-1,15.851,11.808,16.46,25.245,8.745,14.04,0.2548,-6,0
1.6578,-1.0411,11,4.4,81.04,677.12,2.0941,1.2306,-9.0836,5.9275,38.882,0,-1.1144,2.4944,17.62,9.25,16.585,-0.72,1.4226,-30,0
-0.8741,-1.2292,23,6.3,90.55,573.34,3.1514,5.5855,-2.4027,22.941,50.403,0,18.693,29.234,16.22,11.88,29.41,9.64,-1.5077,-22,0
0.6689,0.1837,2,-1.9,10.22,176.41,-1.2294,0,-1.7885,-16.553,-2.9748,0,9.304,10.097,-4.32,-7.325,-6.375,13.96,-0.1116,25,0
-3.1785,-0.7979,8,5.3,34.19,372.04,-6.0028,-0.8522,-4.572,0.1424,-4.7414,0,7.019,-7.6751,7.66,12.335,-7.525,-6.19,0.6324,8,0
0.1935,0.0645,17,10.3,108.43,665.73,-0.6215,1.8146,-0.8679,8.6554,15.245,1,10.75,-3.1035,13.3,56.3,15.975,3.48,-1.072,-24,0
1.1265,-0.2109,6,12.9,53.16,502.59,-0.9788,0.5189,0.7177,-6.4315,-2.581,-1,13.497,-17.557,5.62,23.045,18.215,-0.87,1.6711,-14,0
2.6202,0.0502,18,11.5,99.65,684.55,5.2292,5.2,-1.2227,19.292,43.064,1,14.376,35.591,1.92,30.75,18.59,12.7,-1.0638,-15,0
-0.3996,0.6652,-3,-10.9,-52.07,-425.16,-5.2395,-1.8316,2.3257,12.341,-6.28,1,-0.8908,-7.2052,-0.14,-16.215,-15.045,3.76,-5.845,-3,0
-1.2146,-0.1562,0,-11.1,-43.07,-42.304,-3.8704,-1.6765,-6.9442,-29.807,-29.944,1,-4.2266,-7.1142,-1.18,-7.375,-25.105,0.21,-4.8401,-22,0
1.1331,-0.0848,21,13.6,104.98,1006.2,-3.0562,-0.2544,-5.3096,5.8857,21.905,2,18.976,0.067,7.34,5.99,25.795,-5.3,2.0709,-11,0
-1.4189,-0.5594,-5,0.9,-15.16,-276.32,-6.2921,0,-3.7369,0.0174,-2.9684,-2,-0.7182,-18.408,2.1,21.28,-8.01,-9.24,-2.079,-17,0
-2.3505,-0.1837,18,2.7,33.84,212.93,-4.3896,0,-4.6099,-0.7624,6.0078,-1,12.642,0.1907,-0.42,5.38,-8.29,1.59,-2.7518,0,0
-0.9639,-0.6035,15,17.7,82.64,849.54,1.7272,2.3738,-2.3887,-4.4992,31.715,-1,18.632,-4.4991,13,8.955,12.725,-19.04,0.218,-24,0
0.441,-0.0961,18,18.6,103.93,475.82,0.2604,0,-6.1277,9.1058,30.272,0,14.679,-17.655,3.72,16.415,14.515,-6.13,2.1178,6,0
-5.0243,-0.353,0,6,9.56,100.02,-3.9416,0,-5.7387,4.149,0.2295,1,13.572,-18.385,-2.54,6.235,-5.3,-0.49,3.7035,5,0
3.1308,-0.3487,17,4.7,71.5,706.17,-0.107,-0.2803,-4.6389,5.9583,13.065,-2,13.779,9.6907,16.16,19.79,43.07,-4.23,1.2416,7,0
-2.4579,-0.9836,0,1.4,-17.5,229.79,-0.7706,0.1014,-5.4713,-10.526,23.418,0,12.811,25.813,1.24,-5.725,11.85,-1.6,-0.957,9,0
2.4118,0.5057,17,16,98.48,687,-1.6138,-0.7698,-0.3736,15.889,10.088,-1,15.059,-11.309,0.36,41.925,22.985,-9.18,2.6275,-11,0
1.6267,-0.3284,20,15.3,112.27,671.23,-3.7014,-0.9854,-8.011,-3.2974,24.537,1,7.3287,21.034,-6.48,16.83,7.555,-6.71,0.4539,12,0
-4.585,-1.469,23,13.1,104.92,933.26,0.985,1.0151,5.3524,38.66,28.458,1,23.308,15.093,17.4,-7.325,20.315,-9.32,-3.6509,-37,0
-0.1197,-0.1244,14,13.6,119.75,1149.9,2.1807,0.9193,-1.667,16.484,29.802,0,20.632,21.678,13.44,37.16,35.415,11.93,-0.9334,-37,0
-3.9914,-1.5122,18,1.3,78.49,540.51,-2.9803,0.066,-5.9709,4.8128,4.7893,-1,17.733,13.755,5.42,5.565,30.09,2.83,-4.8082,4,0
-3.5669,-0.4114,19,11.8,84.35,749.12,-3.8668,1.9631,3.2414,25.695,28.835,1,30.208,34.002,14.78,46.875,24.84,8.1,-1.7294,-7,0
-2.3439,-0.9648,19,12.4,59.55,1088.7,-5.7986,0,-3.3901,52.88,10.315,-1,20.895,27.058,2.26,43.29,48.155,8.86,-4.0497,-9,0
1.1589,-1.3414,21,19.9,129.64,1246.6,-0.9746,0.4391,-6.0951,38.96,34.552,-1,29.481,18.786,-2.78,41.475,35.315,12.25,-1.6143,-31,0
0.6615,-0.2649,11,16.8,78.6,1318.9,2.8807,10.923,-4.9734,24.287,22.977,1,27.548,50.433,0.14,21.125,38.81,23.82,0.8646,-30,0
-0.4895,-0.3337,15,13.2,86.32,1233.5,0.2764,7.9095,-1.3062,9.9493,32.64,1,19.327,46.547,10,27.785,36.2,-0.77,-1.3813,-31,0
0.2292,-0.4542,25,15.4,150.8,1247.2,-3.0521,7.7377,-2.0409,9.487,37.543,1,26.782,50.208,8.24,54.72,36.6,-5.19,-0.4068,-29,0
1.6379,-0.7966,17,14.6,109.99,944.97,-0.7561,8.8347,1.1206,35.933,32.824,0,15.993,58.046,24,61.11,51.965,5.07,0.2381,-14,0
0.1187,-0.2747,18,18,127.81,893.11,-1.4677,9.0536,1.0921,16.433,39.669,0,20.152,44.673,9.6,72.29,49.515,1.61,-0.1294,-19,0
1.1466,-0.4458,22,16.4,127.64,1072.2,0.2468,5.9371,1.4096,36.486,41.731,1,24.252,43.45,8.74,47.65,38.035,9.34,-2.4901,-16,0
1.3439,0.4077,14,17.9,83.27,1017.5,1.4441,12.092,-7.8175,22.07,31.595,1,21.261,68.242,7.96,37.33,30.725,15.28,-3.2322,-18,0
1.5881,-0.023,24,6.8,108.42,1255.7,2.0539,12.079,1.7954,21.008,33.312,0,27.819,22.083,15.94,71.565,49.805,3.94,0.3416,-12,0
-0.5451,-0.3838,11,10.4,27.09,1251.5,-3.356,6.011,-3.6451,18.315,19.351,1,18.741,13.196,1.74,32.595,35.57,-8.4,-2.9955,-8,0
