----- MATRIX Lower Dimensional Embedding ------
-0.006 +1.274 
+1.102 +0.101 
+1.536 -1.267 
-0.844 +0.805 
-0.104 -0.392 
+1.976 -1.209 
+1.013 +0.842 
+1.066 -0.844 
+0.045 +1.278 
-0.623 -1.118 
-0.693 -0.554 
-0.062 -0.879 
-2.156 -1.176 
+1.823 -1.086 
-0.153 -0.047 
-2.403 -1.132 
+0.884 -0.271 
+0.497 -0.306 
+1.166 -0.123 
-0.823 +0.674 
+0.233 +1.868 
+1.511 -1.380 
+1.031 +0.554 
+1.278 +1.763 
+0.095 +0.681 
+1.096 +0.632 
+1.234 -1.394 
+2.124 -1.387 
+0.764 -0.175 
+1.811 -1.129 
+0.373 +0.322 
+0.891 +0.595 
+0.860 -0.644 
+1.636 -1.286 
-1.076 -0.214 
+0.857 +1.421 
+0.457 +0.382 
+0.066 +1.369 
-0.625 +0.246 
+0.284 -1.352 
+2.040 -1.066 
+0.954 +2.099 
+0.131 -0.343 
-1.081 -0.539 
-0.015 -1.183 
+0.927 +1.684 
-1.088 -0.544 
-0.032 -1.264 
+0.785 +0.075 
+0.480 +0.137 
-0.190 -0.745 
+0.760 -0.392 
+2.188 -1.085 
-0.814 +0.626 
+0.218 -0.487 
-0.391 +0.945 
-0.301 +1.959 
-0.871 -0.889 
-0.743 +0.923 
-1.088 +0.046 
+1.241 -0.353 
-0.517 +0.457 
+0.609 +1.233 
-0.435 +1.505 
-0.418 +0.935 
+1.238 +1.915 
-1.962 -0.684 
-0.258 +0.158 
-0.669 -0.216 
+0.117 +0.181 
-0.060 +1.983 
-0.896 +2.048 
-0.922 +1.406 
-0.516 -0.809 
-0.750 +0.843 
-0.661 -0.810 
+0.849 +2.079 
+0.224 -0.566 
-2.517 -1.075 
-1.554 -0.384 
-0.141 +0.854 
+1.725 -0.848 
+0.846 +1.207 
-0.251 +1.108 
+1.323 +1.733 
-0.729 -0.222 
+1.322 -1.382 
+0.333 +0.275 
-2.415 -1.186 
-1.235 +0.090 
-0.869 -0.340 
+1.083 -0.006 
-0.068 -0.869 
+0.879 +1.397 
+0.105 +0.830 
+0.474 -0.535 
-0.339 +1.778 
-0.434 +0.258 
-0.884 -0.123 
-0.144 +0.017 
-0.620 +0.209 
+0.781 +0.576 
+0.931 -1.136 
-0.374 -0.415 
+1.001 +1.650 
+0.421 +0.421 
-0.102 -0.064 
-1.557 -0.499 
-0.741 -0.046 
-1.965 -1.189 
-1.058 +0.504 
-0.331 -0.756 
+0.798 +0.428 
+1.044 +0.825 
-0.409 -0.136 
+0.434 -0.722 
+0.590 -0.999 
-1.136 -0.269 
-0.424 +0.931 
-0.536 -0.498 
+0.093 +0.772 
+1.526 -1.291 
+0.245 -0.565 
-0.126 +0.018 
+0.243 +0.494 
-1.364 -0.735 
+0.191 +1.516 
-0.012 -0.498 
+1.445 -1.120 
+1.525 -0.615 
+0.005 -0.861 
-0.609 +1.519 
-0.429 -0.018 
+0.167 +1.509 
-1.079 +1.602 
+0.934 -0.723 
-0.791 +0.555 
-0.086 +0.315 
-0.742 -1.203 
+0.879 +0.185 
+0.712 -0.236 
+1.055 +0.100 
-0.057 +1.634 
+0.045 -0.766 
+0.117 -0.980 
-1.425 -1.265 
-0.469 +1.472 
+1.142 +1.772 
+0.513 +1.125 
+0.383 -0.442 
-1.264 -0.642 
-1.068 +1.614 
-0.419 +1.724 
-0.341 -0.176 
+0.286 -0.281 
+1.190 -1.011 
+0.175 +1.547 
-0.141 +0.826 
+1.599 -1.211 
+1.558 -1.351 
-0.944 -0.953 
+0.018 -0.153 
+0.230 -1.198 
+0.560 -1.347 
-1.212 -0.819 
-1.108 -0.829 
+0.670 +0.885 
-0.892 +1.553 
+0.186 -1.102 
+1.230 +1.939 
-1.139 +0.271 
-0.923 +1.419 
+0.250 -0.985 
-0.533 +1.659 
+0.477 -0.330 
+2.236 -1.082 
-0.775 +0.599 
-0.245 +1.779 
+0.131 +1.280 
+0.228 +1.310 
+0.005 +0.693 
-0.018 -0.592 
-0.802 -0.524 
+0.116 +0.552 
-1.285 -0.573 
+0.253 +0.080 
+1.485 -0.830 
+0.794 -0.006 
+0.559 +0.502 
-0.399 +1.747 
+1.269 +2.106 
+0.616 +1.234 
-0.514 +1.512 
-0.982 +0.046 
-0.314 +0.703 
+0.845 -0.057 
+0.087 +1.317 
+0.509 +0.337 
+0.126 -0.389 
-0.031 +2.022 
-0.532 +1.593 
+1.145 -0.837 
+1.060 +0.768 
-1.220 +0.083 
-0.783 +0.877 
+0.658 +1.116 
+0.509 +0.954 
+0.196 +0.769 
-1.575 -0.661 
-1.072 -0.018 
-0.090 +0.651 
+0.387 -1.060 
+0.131 -0.479 
+2.105 -1.282 
+0.039 +1.256 
-1.019 -0.630 
+1.492 -1.155 
+2.267 -1.273 
+1.024 +1.466 
-0.906 +1.434 
+0.971 +1.459 
-1.068 +1.748 
-0.480 +1.210 
-0.006 +1.318 
-1.327 -0.732 
-0.343 -0.031 
+0.927 +1.158 
+1.309 -0.609 
-0.086 +1.197 
+1.107 +0.947 
+1.024 +2.084 
-0.663 -1.153 
+1.097 +1.205 
+0.744 -0.503 
+0.051 -0.324 
+1.090 -0.475 
+0.635 +0.929 
-0.964 +1.666 
-1.194 +0.183 
-1.841 -1.082 
-1.135 +0.231 
+0.845 +0.548 
-0.418 +0.460 
-0.732 +1.315 
-1.127 +0.058 
+0.210 +1.044 
-1.131 -0.752 
-0.581 +1.092 
+0.360 +1.406 
-2.280 -1.213 
-2.191 -1.143 
-0.935 +0.596 
+1.578 -1.275 
+2.245 -1.388 
+0.508 -0.910 
-0.635 -1.129 
-2.265 -1.032 
+0.961 +0.418 
-1.801 -0.733 
-1.918 -1.136 
-0.177 -0.108 
-0.868 +0.241 
-0.593 +1.807 
-0.297 -1.292 
+0.303 -1.038 
+0.607 -0.228 
-2.157 -0.926 
-1.521 -0.324 
-1.211 -0.869 
-1.011 -1.215 
+1.076 -0.190 
-1.160 -0.040 
-1.132 +0.294 
+1.226 -0.411 
-0.620 +1.568 
+0.202 -0.246 
-2.135 -0.859 
+0.214 -0.540 
-0.567 -0.590 
-1.358 -0.167 
-0.564 -1.129 
+0.789 +0.554 
+0.219 -0.949 
-1.674 -0.474 
+0.075 -1.231 
+0.303 -1.092 
-0.459 +0.926 
-0.262 +1.336 
-0.429 -0.311 
-0.189 +0.358 
+1.634 -0.782 
+2.193 -1.124 
-0.232 +0.588 
+0.441 +1.517 
+0.064 +1.401 
+1.991 -1.117 
-1.862 -1.198 
+0.681 +1.322 
-0.727 -0.139 
+2.261 -1.223 
-0.537 +1.115 
-0.703 +0.111 
-1.842 -1.069 
+0.057 -1.335 
+1.326 -0.784 
-1.227 -0.613 
+0.963 +0.816 
+1.194 -1.027 
-0.770 -0.928 
-0.472 +0.373 
+2.464 -1.341 
-0.935 -1.159 
-0.118 +0.722 
-1.038 +0.440 
+1.269 -1.146 
-0.967 +1.879 
-0.999 +0.392 
-0.514 +0.109 
+1.567 -0.700 
-1.507 -0.493 
+1.091 +2.010 
+0.598 +0.763 
-0.032 +2.066 
-0.771 -1.247 
+0.077 +0.699 
-1.314 -0.396 
+1.928 -1.413 
-1.164 +0.360 
-0.481 +0.074 
-0.867 +0.757 
-1.239 -0.110 
+0.382 -1.281 
-0.900 -0.926 
+0.974 -0.122 
-0.060 +1.040 
+0.828 +0.529 
+0.877 -1.350 
-1.208 -0.274 
+0.525 +0.787 
+0.823 +1.179 
-2.177 -1.156 
-0.222 +0.595 
-0.862 +0.329 
-1.565 -0.508 
+1.251 -0.215 
-1.475 -1.180 
+1.604 -0.686 
+1.818 -0.745 
+0.656 -1.207 
-0.609 +0.104 
-0.377 +1.383 
-0.551 -0.794 
+1.059 +0.454 
-1.303 +1.999 
+0.338 -1.134 
-1.037 -0.261 
+1.031 -0.472 
+0.182 +0.118 
-0.574 -1.056 
+1.235 -1.237 
+0.729 +1.614 
+0.155 +2.005 
+1.130 -1.205 
+0.548 -0.860 
+1.859 -1.209 
+0.660 +0.779 
+2.078 -1.319 
-1.223 -0.158 
+0.272 +1.373 
-0.046 -0.009 
-0.225 +0.494 
+0.628 +1.792 
+0.444 +0.194 
+0.566 +0.395 
+0.306 +1.389 
+2.199 -1.238 
+1.325 +2.063 
-0.972 +0.418 
+1.046 +1.905 
-0.982 +0.273 
-0.613 -1.239 
+0.888 +0.666 
-0.174 -0.652 
+0.245 -0.311 
-0.072 +2.029 
-1.118 -0.289 
-0.219 +1.746 
-1.136 -0.377 
-0.123 +1.072 
+0.100 +0.400 
-0.211 +1.943 
-1.051 +0.864 
-0.512 -0.290 
+1.366 +1.937 
-0.955 +0.312 
-0.825 +0.936 
+0.084 +0.297 
-0.904 -0.233 
+0.622 +1.415 
-0.288 +0.602 
-0.002 -0.687 
-0.444 +1.139 
-0.450 +1.821 
-0.402 +1.627 
+1.075 +0.573 
-0.171 +0.000 
+2.253 -1.350 
+1.112 +0.644 
+1.097 -1.291 
-2.420 -1.126 
+0.638 +0.311 
-0.671 +0.828 
-0.466 -1.245 
-2.001 -0.721 
-2.238 -0.908 
-0.681 -1.153 
-0.733 +1.025 
-1.221 -0.922 
+1.234 -0.669 
+0.395 -0.996 
+0.138 -0.744 
-0.291 -1.187 
+0.144 -0.048 
+1.813 -1.437 
+0.869 +1.098 
-1.393 -0.374 
+0.733 -0.733 
+0.709 +1.835 
-0.425 +0.159 
+1.001 +1.190 
+0.261 -0.146 
+0.419 +1.461 
+0.009 -0.688 
-0.303 +1.468 
+0.496 -0.807 
-0.374 +0.720 
+0.431 +1.831 
+0.221 +0.583 
-0.946 -0.078 
+0.132 +0.125 
-1.252 +2.003 
+1.163 -0.420 
-0.497 -0.128 
-0.200 +1.011 
-0.302 -0.118 
-0.622 +0.514 
-0.936 -0.801 
-0.731 +0.972 
+0.214 +0.028 
-1.058 +1.587 
+0.425 -0.584 
+1.723 -1.232 
+0.580 -0.540 
-2.107 -0.983 
+0.321 +1.393 
-1.038 +0.332 
-0.642 +0.073 
+2.089 -1.452 
-0.287 +1.571 
-0.948 -1.191 
-0.413 +1.829 
-0.097 -0.171 
-0.577 -0.196 
-0.194 -0.221 
+0.900 +1.182 
-0.423 +1.310 
-0.407 +1.293 
-0.845 -1.055 
+0.174 -0.603 
-0.296 +1.206 
+1.010 +0.733 
+0.371 +0.527 
+2.357 -1.419 
-1.452 -0.760 
+0.983 +1.225 
+0.358 +1.287 
+1.012 +0.163 
-0.841 +1.998 
-0.351 +0.834 
+0.181 +1.104 
-0.657 -0.806 
+0.868 -1.372 
+0.504 +0.191 
-0.435 +0.391 
-2.232 -1.157 
+1.048 +1.055 
+1.307 +1.987 
-0.781 -0.534 
+0.697 +1.590 
-1.906 -0.964 
-0.802 -0.604 
+0.524 -1.166 
-1.735 -0.518 
+0.768 -1.263 
-0.225 +1.997 
+0.239 +1.598 
+0.496 -0.203 
+1.510 +2.165 
-1.967 -1.110 
-1.363 -0.472 
-1.485 -0.725 
-0.949 -0.175 
-1.405 -0.334 
+1.652 -1.023 
+0.851 +0.130 
-1.400 -0.277 
+1.332 -1.379 
-1.315 -0.609 
+0.980 -0.634 
-0.439 +1.261 
-0.469 -0.954 
-0.444 -0.065 
-0.126 +0.927 
-1.109 -0.623 
-0.108 -0.026 
-0.417 +0.820 
+0.144 +0.369 
-2.563 -1.203 
-0.582 -0.015 
+2.206 -1.100 
-1.659 -0.513 
+1.454 -1.223 
+0.216 +1.182 
+0.723 +0.018 
-0.067 +0.610 
-0.465 -0.249 
+0.385 +1.918 
+1.703 -0.800 
-0.917 -0.656 
+0.752 +0.889 
-0.587 +0.467 
-1.236 -0.744 
+0.747 +0.139 
+2.460 -1.426 
-1.775 -1.199 
+1.018 +1.584 
-0.978 -1.210 
+1.900 -1.107 
-1.829 -0.961 
+0.409 +0.570 
-0.194 +1.850 
+0.349 +0.445 
-0.465 +1.386 
+0.545 +0.954 
+0.230 +1.576 
+1.157 -0.992 
-0.598 +0.878 
+0.025 -1.066 
-0.148 +0.532 
-0.049 +0.289 
+0.946 -1.095 
-0.068 +0.014 
-0.644 -0.421 
+1.149 -0.336 
-1.019 +0.753 
-0.262 +1.584 
+1.136 -0.772 
-1.090 -0.526 
-0.581 -0.156 
+0.925 -0.566 
-0.591 +0.244 
-1.034 +1.005 
+0.361 +1.078 
-0.842 +1.699 
-1.305 -0.523 
+0.022 -1.220 
+0.133 +1.966 
+1.000 +0.538 
-1.030 +0.691 
-0.063 +0.748 
+0.482 -0.535 
-0.102 -0.750 
-0.096 +0.387 
+0.373 +1.093 
-0.490 -0.164 
-0.926 +1.503 
+0.694 +1.005 
+0.655 +0.595 
-0.985 -0.833 
+1.127 -0.305 
-0.489 -0.472 
+0.833 +0.829 
+0.565 +0.048 
-1.005 -1.250 
-1.099 -0.490 
+0.230 -0.463 
-1.427 -1.032 
+1.066 +1.473 
+0.151 +0.895 
-1.775 -0.845 
+1.690 -0.710 
+1.254 -1.224 
+1.392 -1.138 
-1.134 -1.239 
+0.229 +1.186 
-0.998 +0.124 
+1.101 +0.334 
+2.414 -1.332 
+1.079 +0.829 
+0.175 -1.040 
+2.271 -1.330 
-0.148 +0.737 
+0.852 +1.435 
+1.185 -0.018 
+1.841 -0.922 
+0.977 +1.113 
+0.199 -0.172 
+1.016 -0.670 
-0.940 +1.441 
-1.909 -0.679 
+0.078 +1.156 
-0.648 +0.336 
-0.101 +0.068 
+0.856 +0.783 
+0.952 +0.661 
+0.024 +1.783 
+1.301 -1.237 
+1.153 -0.322 
+1.167 -0.089 
-1.824 -1.074 
+1.059 +0.229 
+0.691 +0.244 
+0.683 -0.467 
-1.936 -1.023 
-1.156 -0.022 
+0.971 +1.413 
-0.152 +0.830 
-0.215 -0.617 
+1.152 -0.574 
-0.482 +0.212 
+1.146 +1.188 
-0.431 +1.590 
-1.005 +0.063 
-0.874 -1.221 
+0.943 -1.232 
+0.009 -0.930 
+2.273 -1.207 
-0.316 +1.224 
+1.094 +0.520 
-0.609 +1.298 
+0.778 +0.879 
-1.000 +1.628 
+0.131 -0.191 
-0.233 +1.371 
-0.375 -0.037 
-0.466 +0.874 
+0.182 +0.674 
-0.210 -0.758 
-1.064 +0.515 
+0.426 +1.083 
+0.250 -0.033 
+0.511 -0.500 
+2.240 -1.354 
+1.739 -1.049 
-0.815 +0.364 
+0.722 -0.800 
-0.197 +0.469 
-0.644 +1.326 
-1.186 -1.105 
-0.977 -0.426 
-0.650 -0.037 
-0.652 -0.681 
-0.042 +1.883 
+0.043 -0.969 
+0.096 -0.370 
+1.231 -0.601 
-0.514 -1.297 
+0.482 +0.612 
+0.975 +0.867 
-0.217 +1.901 
-0.371 -0.641 
-1.119 +0.102 
+0.930 +0.887 
+0.590 -0.523 
+1.972 -1.282 
+0.585 -0.454 
+1.023 +0.153 
-0.492 +0.086 
+0.255 +1.205 
+0.514 +1.171 
-0.697 +0.571 
-0.525 +0.151 
+0.007 +0.218 
-0.278 -1.192 
+0.770 +0.206 
-1.605 -0.387 
+0.366 +1.365 
+0.074 +0.927 
+1.202 -0.790 
+2.357 -1.393 
+1.412 +2.048 
+0.007 -0.989 
-1.501 -0.379 
+0.635 +0.727 
+1.109 -0.286 
-0.674 -0.832 
-1.607 -0.728 
+2.088 -1.413 
-0.334 +0.397 
+0.646 -1.361 
-0.666 +0.463 
-0.191 +0.381 
-0.414 -1.203 
-0.980 +0.467 
-0.384 +0.884 
-1.559 -1.180 
-0.587 +1.128 
-1.250 -0.728 
-0.072 +1.314 
-0.757 -1.173 
-1.137 +1.659 
+1.822 -1.395 
-1.230 -0.248 
-0.056 -0.763 
+1.686 -1.003 
-0.645 -1.037 
-0.933 +1.009 
-1.130 -0.092 
-0.921 +0.167 
+1.574 -1.162 
-0.466 +0.354 
-1.022 +1.478 
-1.014 -0.076 
-0.496 +0.267 
-0.332 -0.350 
-0.017 +1.496 
-0.979 -0.792 
+0.773 -0.283 
-0.611 +0.421 
+0.687 -0.134 
-2.268 -1.159 
+0.428 -0.540 
-0.679 +1.866 
-0.560 +1.132 
+1.105 +0.910 
-2.123 -1.100 
-0.173 -0.404 
+0.810 -1.312 
-0.230 -0.935 
+0.138 -1.332 
+0.200 -0.347 
-1.952 -0.880 
+0.937 +0.266 
-0.013 +1.022 
-0.459 -0.061 
-1.078 -0.155 
-0.712 +1.160 
+1.038 -0.867 
+0.628 +1.363 
+0.462 +0.196 
+1.190 +1.813 
-0.081 +0.678 
+0.255 +0.577 
+0.589 +0.186 
-0.019 -0.814 
-1.047 +1.457 
-0.738 +1.294 
-1.410 -0.436 
+0.138 -0.316 
-0.546 +0.260 
-0.207 +0.165 
+0.381 +1.713 
+0.034 -0.209 
-0.584 -0.461 
+1.025 +0.964 
-1.233 +2.012 
+0.052 -0.370 
+0.246 -0.693 
-0.140 +1.732 
-0.127 +1.277 
-0.386 +2.060 
-1.168 -0.774 
-0.228 -1.195 
-0.297 -1.285 
+2.269 -1.187 
+0.182 +0.531 
-0.202 -1.182 
+0.822 -1.053 
-0.950 +1.140 
-0.075 +0.388 
-0.336 +0.530 
-1.777 -0.837 
+0.679 +1.429 
-1.300 -0.169 
-0.708 +1.987 
+0.786 +1.735 
+0.223 +1.186 
-0.482 -0.730 
+1.452 -0.804 
+0.794 +0.096 
-0.561 -0.540 
-0.683 +0.685 
+1.558 -1.225 
+0.291 +1.815 
-0.776 -0.601 
+0.716 -0.085 
+1.832 -1.297 
+0.257 +1.998 
-0.845 -0.768 
-2.208 -0.900 
-0.802 -0.715 
+1.118 +1.510 
+0.835 +2.072 
+0.792 +1.027 
-0.329 +0.841 
-1.097 -1.244 
+1.542 +2.120 
-0.006 +0.880 
+0.267 +0.202 
+1.817 -1.275 
-0.380 -1.068 
-0.990 +0.520 
+0.589 +1.705 
-0.160 +0.968 
+0.255 -0.105 
+1.741 -0.727 
-1.619 -0.887 
+0.568 +1.385 
+0.885 +1.401 
+0.527 -0.219 
-0.897 -1.081 
+0.658 +0.302 
-0.374 +0.370 
-0.071 -0.297 
-0.056 +1.343 
-1.888 -0.617 
-0.745 -1.211 
+0.214 -1.218 
+0.096 +0.971 
+0.813 -0.017 
-1.058 -0.955 
-0.204 +0.300 
-1.788 -1.108 
+1.199 +2.133 
+1.483 -0.912 
+0.242 +0.738 
-0.462 +1.426 
+2.414 -1.255 
-1.225 -0.106 
+1.032 -0.107 
-0.859 +0.764 
-0.317 +0.270 
-0.016 +1.149 
+1.334 -0.665 
-0.112 +0.357 
+0.917 +1.076 
-0.168 +2.058 
-1.790 -0.635 
-2.211 -1.126 
+0.615 -0.426 
+0.902 +1.782 
+0.950 +0.742 
-1.990 -0.689 
+0.992 +0.174 
+0.117 +0.468 
-0.783 +0.480 
+0.188 +0.609 
+0.824 +1.272 
+0.968 -0.149 
-0.989 -0.339 
+0.421 -0.874 
+1.553 -1.234 
-1.285 -0.512 
+0.308 +0.475 
-0.453 -0.712 
+1.656 -1.036 
+0.164 -0.359 
-0.767 -1.141 
-0.912 +0.581 
+0.072 +0.083 
-0.511 +1.871 
+0.675 +0.446 
+0.368 -0.865 
+0.180 -0.364 
+0.025 +0.395 
-1.253 -0.002 
-0.873 +1.153 
-0.865 -1.022 
+0.857 +0.872 
-0.164 +1.769 
-1.434 -0.995 
-0.323 -0.830 
+0.775 -1.352 
-0.116 -0.761 
